source_genesymbol	target_genesymbol	source_uniprot	target_uniprot	database	source_transmembrane	source_peripheral	source_secreted	source_integrin	source_other	source_other_desc	source_Small_Molecule	target_transmembrane	target_peripheral	target_secreted	target_integrin	target_other	target_other_desc	target_Small_Molecule
COMPLEX:SLC1A1_GLS2	GRM5	COMPLEX:P43005_Q9UI32	P41594	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A2_GLS2	GRM5	COMPLEX:P43004_Q9UI32	P41594	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A3_GLS2	GRM5	COMPLEX:P43003_Q9UI32	P41594	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A6_GLS2	GRM5	COMPLEX:P48664_Q9UI32	P41594	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A7_GLS2	GRM5	COMPLEX:O00341_Q9UI32	P41594	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GLS_SLC17A6	GRM6	COMPLEX:O94925_Q9P2U8	O15303	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC17A7	GRM6	COMPLEX:O94925_Q9P2U7	O15303	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC17A8	GRM6	COMPLEX:O94925_Q8NDX2	O15303	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC1A1	GRM6	COMPLEX:O94925_P43005	O15303	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC1A2	GRM6	COMPLEX:O94925_P43004	O15303	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC1A3	GRM6	COMPLEX:O94925_P43003	O15303	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC1A6	GRM6	COMPLEX:O94925_P48664	O15303	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:SLC1A7_GLS	GRM6	COMPLEX:O00341_O94925	O15303	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC17A6_GLS2	GRM6	COMPLEX:Q9P2U8_Q9UI32	O15303	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC17A7_GLS2	GRM6	COMPLEX:Q9P2U7_Q9UI32	O15303	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC17A8_GLS2	GRM6	COMPLEX:Q8NDX2_Q9UI32	O15303	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A1_GLS2	GRM6	COMPLEX:P43005_Q9UI32	O15303	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A2_GLS2	GRM6	COMPLEX:P43004_Q9UI32	O15303	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A3_GLS2	GRM6	COMPLEX:P43003_Q9UI32	O15303	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A6_GLS2	GRM6	COMPLEX:P48664_Q9UI32	O15303	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A7_GLS2	GRM6	COMPLEX:O00341_Q9UI32	O15303	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GLS_SLC17A6	GRM7	COMPLEX:O94925_Q9P2U8	Q14831	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC17A7	GRM7	COMPLEX:O94925_Q9P2U7	Q14831	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC17A8	GRM7	COMPLEX:O94925_Q8NDX2	Q14831	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC1A1	GRM7	COMPLEX:O94925_P43005	Q14831	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC1A2	GRM7	COMPLEX:O94925_P43004	Q14831	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC1A3	GRM7	COMPLEX:O94925_P43003	Q14831	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC1A6	GRM7	COMPLEX:O94925_P48664	Q14831	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:SLC1A7_GLS	GRM7	COMPLEX:O00341_O94925	Q14831	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC17A6_GLS2	GRM7	COMPLEX:Q9P2U8_Q9UI32	Q14831	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC17A7_GLS2	GRM7	COMPLEX:Q9P2U7_Q9UI32	Q14831	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC17A8_GLS2	GRM7	COMPLEX:Q8NDX2_Q9UI32	Q14831	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A1_GLS2	GRM7	COMPLEX:P43005_Q9UI32	Q14831	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A2_GLS2	GRM7	COMPLEX:P43004_Q9UI32	Q14831	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A3_GLS2	GRM7	COMPLEX:P43003_Q9UI32	Q14831	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A6_GLS2	GRM7	COMPLEX:P48664_Q9UI32	Q14831	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A7_GLS2	GRM7	COMPLEX:O00341_Q9UI32	Q14831	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GLS_SLC17A6	GRM8	COMPLEX:O94925_Q9P2U8	O00222	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC17A7	GRM8	COMPLEX:O94925_Q9P2U7	O00222	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC17A8	GRM8	COMPLEX:O94925_Q8NDX2	O00222	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC1A1	GRM8	COMPLEX:O94925_P43005	O00222	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC1A2	GRM8	COMPLEX:O94925_P43004	O00222	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC1A3	GRM8	COMPLEX:O94925_P43003	O00222	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:GLS_SLC1A6	GRM8	COMPLEX:O94925_P48664	O00222	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:SLC1A7_GLS	GRM8	COMPLEX:O00341_O94925	O00222	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC17A6_GLS2	GRM8	COMPLEX:Q9P2U8_Q9UI32	O00222	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC17A7_GLS2	GRM8	COMPLEX:Q9P2U7_Q9UI32	O00222	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC17A8_GLS2	GRM8	COMPLEX:Q8NDX2_Q9UI32	O00222	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A1_GLS2	GRM8	COMPLEX:P43005_Q9UI32	O00222	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A2_GLS2	GRM8	COMPLEX:P43004_Q9UI32	O00222	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A3_GLS2	GRM8	COMPLEX:P43003_Q9UI32	O00222	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A6_GLS2	GRM8	COMPLEX:P48664_Q9UI32	O00222	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC1A7_GLS2	GRM8	COMPLEX:O00341_Q9UI32	O00222	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
NMB	GRPR	P08949	P30550	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A1	HTR1A	COMPLEX:P17752_P54219	P08908	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A2	HTR1A	COMPLEX:P17752_Q05940	P08908	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC6A4	HTR1A	COMPLEX:P17752_P31645	P08908	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:SLC18A1_TPH2	HTR1A	COMPLEX:P54219_Q8IWU9	P08908	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC18A2_TPH2	HTR1A	COMPLEX:Q05940_Q8IWU9	P08908	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A4_TPH2	HTR1A	COMPLEX:P31645_Q8IWU9	P08908	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A1	HTR1B	COMPLEX:P17752_P54219	P28222	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A2	HTR1B	COMPLEX:P17752_Q05940	P28222	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC6A4	HTR1B	COMPLEX:P17752_P31645	P28222	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:SLC18A1_TPH2	HTR1B	COMPLEX:P54219_Q8IWU9	P28222	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC18A2_TPH2	HTR1B	COMPLEX:Q05940_Q8IWU9	P28222	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A4_TPH2	HTR1B	COMPLEX:P31645_Q8IWU9	P28222	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A1	HTR1D	COMPLEX:P17752_P54219	P28221	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A2	HTR1D	COMPLEX:P17752_Q05940	P28221	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC6A4	HTR1D	COMPLEX:P17752_P31645	P28221	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:SLC18A1_TPH2	HTR1D	COMPLEX:P54219_Q8IWU9	P28221	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC18A2_TPH2	HTR1D	COMPLEX:Q05940_Q8IWU9	P28221	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A4_TPH2	HTR1D	COMPLEX:P31645_Q8IWU9	P28221	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A1	HTR1E	COMPLEX:P17752_P54219	P28566	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A2	HTR1E	COMPLEX:P17752_Q05940	P28566	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC6A4	HTR1E	COMPLEX:P17752_P31645	P28566	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:SLC18A1_TPH2	HTR1E	COMPLEX:P54219_Q8IWU9	P28566	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC18A2_TPH2	HTR1E	COMPLEX:Q05940_Q8IWU9	P28566	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A4_TPH2	HTR1E	COMPLEX:P31645_Q8IWU9	P28566	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A1	HTR1F	COMPLEX:P17752_P54219	P30939	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A2	HTR1F	COMPLEX:P17752_Q05940	P30939	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC6A4	HTR1F	COMPLEX:P17752_P31645	P30939	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:SLC18A1_TPH2	HTR1F	COMPLEX:P54219_Q8IWU9	P30939	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC18A2_TPH2	HTR1F	COMPLEX:Q05940_Q8IWU9	P30939	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A4_TPH2	HTR1F	COMPLEX:P31645_Q8IWU9	P30939	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A1	HTR2A	COMPLEX:P17752_P54219	P28223	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A2	HTR2A	COMPLEX:P17752_Q05940	P28223	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC6A4	HTR2A	COMPLEX:P17752_P31645	P28223	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:SLC18A1_TPH2	HTR2A	COMPLEX:P54219_Q8IWU9	P28223	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC18A2_TPH2	HTR2A	COMPLEX:Q05940_Q8IWU9	P28223	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A4_TPH2	HTR2A	COMPLEX:P31645_Q8IWU9	P28223	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A1	HTR2B	COMPLEX:P17752_P54219	P41595	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A2	HTR2B	COMPLEX:P17752_Q05940	P41595	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC6A4	HTR2B	COMPLEX:P17752_P31645	P41595	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:SLC18A1_TPH2	HTR2B	COMPLEX:P54219_Q8IWU9	P41595	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC18A2_TPH2	HTR2B	COMPLEX:Q05940_Q8IWU9	P41595	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A4_TPH2	HTR2B	COMPLEX:P31645_Q8IWU9	P41595	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A1	HTR2C	COMPLEX:P17752_P54219	P28335	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A2	HTR2C	COMPLEX:P17752_Q05940	P28335	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC6A4	HTR2C	COMPLEX:P17752_P31645	P28335	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:SLC18A1_TPH2	HTR2C	COMPLEX:P54219_Q8IWU9	P28335	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC18A2_TPH2	HTR2C	COMPLEX:Q05940_Q8IWU9	P28335	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A4_TPH2	HTR2C	COMPLEX:P31645_Q8IWU9	P28335	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A1	HTR4	COMPLEX:P17752_P54219	Q13639	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A2	HTR4	COMPLEX:P17752_Q05940	Q13639	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC6A4	HTR4	COMPLEX:P17752_P31645	Q13639	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:SLC18A1_TPH2	HTR4	COMPLEX:P54219_Q8IWU9	Q13639	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC18A2_TPH2	HTR4	COMPLEX:Q05940_Q8IWU9	Q13639	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A4_TPH2	HTR4	COMPLEX:P31645_Q8IWU9	Q13639	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A1	HTR5A	COMPLEX:P17752_P54219	P47898	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A2	HTR5A	COMPLEX:P17752_Q05940	P47898	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC6A4	HTR5A	COMPLEX:P17752_P31645	P47898	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:SLC18A1_TPH2	HTR5A	COMPLEX:P54219_Q8IWU9	P47898	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC18A2_TPH2	HTR5A	COMPLEX:Q05940_Q8IWU9	P47898	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A4_TPH2	HTR5A	COMPLEX:P31645_Q8IWU9	P47898	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A1	HTR6	COMPLEX:P17752_P54219	P50406	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A2	HTR6	COMPLEX:P17752_Q05940	P50406	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC6A4	HTR6	COMPLEX:P17752_P31645	P50406	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:SLC18A1_TPH2	HTR6	COMPLEX:P54219_Q8IWU9	P50406	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC18A2_TPH2	HTR6	COMPLEX:Q05940_Q8IWU9	P50406	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A4_TPH2	HTR6	COMPLEX:P31645_Q8IWU9	P50406	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A1	HTR7	COMPLEX:P17752_P54219	P34969	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC18A2	HTR7	COMPLEX:P17752_Q05940	P34969	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:TPH1_SLC6A4	HTR7	COMPLEX:P17752_P31645	P34969	CellPhoneDB_v4	False	False	False	False	 Phosphoprotein"	True	na	True	False	False	False	False		na
COMPLEX:SLC18A1_TPH2	HTR7	COMPLEX:P54219_Q8IWU9	P34969	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC18A2_TPH2	HTR7	COMPLEX:Q05940_Q8IWU9	P34969	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A4_TPH2	HTR7	COMPLEX:P31645_Q8IWU9	P34969	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
KISS1	KISS1R	Q15726	Q969F8	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
COMPLEX:CGB1_CGA	LHCGR	COMPLEX:A6NKQ9_P01215	P22888	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
COMPLEX:CGA_CGB2	LHCGR	COMPLEX:P01215_Q6NT52	P22888	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
COMPLEX:CGA_CGB3	LHCGR	COMPLEX:P01215_P0DN86	P22888	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
COMPLEX:CGA_CGB7	LHCGR	COMPLEX:P01215_P0DN87	P22888	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
LHB	LHCGR	P01229	P22888	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
LRFN4	PTPRD	Q6PJG9	P23468	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
LRFN4	PTPRF	Q6PJG9	P10586	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
LRFN4	PTPRS	Q6PJG9	Q13332	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
LRFN5	PTPRD	Q96NI6	P23468	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
LRFN5	PTPRF	Q96NI6	P10586	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
LRFN5	PTPRS	Q96NI6	Q13332	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
LRRC4B	PTPRD	Q9NT99	P23468	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
LRRC4B	PTPRF	Q9NT99	P10586	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
LRRC4B	PTPRS	Q9NT99	Q13332	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
LRRC4C	PTPRF	Q9HCJ2	P10586	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
LRRTM4	PTPRS	Q86VH4	Q13332	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
AGRP	MC2R	O00253	Q01718	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
AGRP	MC5R	O00253	P33032	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NLGN3	PTPRD	Q9NZ94	P23468	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
GRP	NMBR	P07492	P28336	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NMS	NMUR1	Q5H8A3	Q9HB89	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NMS	NMUR2	Q5H8A3	Q9GZQ4	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NPFF	NPFFR1	O15130	Q9GZQ6	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NPFF	NPFFR2	O15130	Q9Y5X5	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NPY	NPY1R	P01303	P25929	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PYY	NPY1R	P10082	P25929	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PPY	NPY1R	P01298	P25929	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NPY	NPY2R	P01303	P49146	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PYY	NPY2R	P10082	P49146	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PPY	NPY2R	P01298	P49146	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NPY	NPY4R	P01303	P50391	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PYY	NPY4R	P10082	P50391	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PPY	NPY4R	P01298	P50391	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NPY	NPY5R	P01303	Q15761	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PYY	NPY5R	P10082	Q15761	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PPY	NPY5R	P01298	Q15761	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTS	NTSR1	P30990	P30989	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTS	NTSR2	P30990	O95665	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
POMC	OPRD1	P01189	P41143	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
POMC	OPRM1	P01189	P35372	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
POMC	OPRK1	P01189	P41145	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
AVP	OXTR	P01185	P30559	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
F2	F2R	P00734	P25116	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
F2	F2RL2	P00734	O00254	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
F2	F2RL3	P00734	Q96RI0	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CTSG	F2RL3	P08311	Q96RI0	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PTHLH	PRLHR	P12272	P49683	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NPY	PRLHR	P01303	P49683	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PTGDS	PTGDR	P41222	Q13258	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
